year,site,hybrid,yield_mg_ha,n_plots,previous_crop,longitude,latitude,soilp_h,om_pct,soilk_ppm,soilp_ppm
2015,INH1,W10001_0031/PHB47,6.155950078,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10001_0047/PHB47,11.93649386,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10002_0002/PHB47,8.429201936,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10002_0004/PHB47,9.089553824,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0032/LH82,6.792047487,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0032/PHZ51,10.86050414,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0076/LH185,9.109714165,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0076/PHZ51,10.0332863,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0082/LH82,8.149189119,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0082/PHZ51,8.501549364,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0097/LH82,9.37908222,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0097/PHZ51,9.38992509,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0127/LH82,8.228866386,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0127/PHZ51,9.313424087,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0204/LH82,8.546109469,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0204/PHZ51,9.773466837,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0216/LH82,11.94734993,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0216/PHZ51,12.203834650000001,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0227/LH82,9.999370961,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0227/PHZ51,9.891972403,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0232/LH185,9.023882485,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0232/PHZ51,9.489557987,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0248/LH82,7.342432076,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10004_0248/PHZ51,5.973536295,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0029/PHB47,8.9956329165,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0037/PHB47,7.106378445,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0107/LH198,11.15407714,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0107/PHB47,11.130677811,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0111/LH195,8.493836535,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0111/PHB47,8.947084334,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0147/CG102,7.164746365,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0147/PHB47,8.821430528,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0220/LH198,12.68898373,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10005_0220/PHB47,8.817055741,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10006_0003/PHB47,8.15840094,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10006_0009/PHB47,8.558206989,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10008_0001/PHB47,9.107297302,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10008_0018/PHB47,8.196040621,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10008_0059/PHB47,7.331523174,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10008_0069/PHB47,10.405489915,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W10008_0099/PHB47,10.21078711,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,W37A/PHB47,8.70086799,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,WF9/H95,8.272468982500001,2,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0002/PHZ51,12.47132071,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0006/PHZ51,8.510265922,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0007/LH82,8.429135904,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0012/LH82,7.879662589,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0019/PHZ51,10.00219063,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0020/LH82,8.810690013,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0022/PHZ51,9.480392395,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0026/PHZ51,8.430364142,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0028/LH82,9.473907804,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0034/LH82,8.168788167,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0037/LH82,9.986401779,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0044/PB80,4.909746452,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0045/PHZ51,10.13793781,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0052/PHZ51,8.749773162,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0055/LH185,9.094420572,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0058/LH195,6.546993349,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0059/LH185,11.06250046,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0067/LH185,11.80935098,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0072/LH82,8.02596869,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0073/PHZ51,10.52204746,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0078/PHZ51,8.069908067,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0079/LH82,11.25139883,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0080/PHZ51,9.307434752,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0082/LH185,10.69429193,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0087/PHZ51,8.873251126,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0090/LH82,7.964001886,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z013E0093/LH185,10.52029094,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0003/PHZ51,9.728233185,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0005/LH185,6.699064266,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0006/CG102,8.989808673,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0008/LH185,9.449805201,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0009/LH185,8.655304161,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0017/PHZ51,5.219725737,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0023/LH185,11.76526633,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0025/LH82,7.769794337,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0036/PHZ51,5.413259733,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0042/LH82,9.721603318,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0046/PHZ51,8.779455679,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0048/PHZ51,6.176671713,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0050/PHZ51,8.112896545,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0053/LH185,8.301332676,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0059/LH185,10.02879595,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0072/PHZ51,11.51695009,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0073/LH185,6.925443835,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0077/LH82,8.844506296,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0095/LH185,12.28603443,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0097/LH185,13.17452241,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0097/PHZ51,9.202651165,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0105/LH82,8.333366024,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0108/LH185,12.10756291,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0110/LH82,7.983990539,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0114/LH82,9.155462889,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0121/LH82,9.663466522,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0123/LH185,10.0459121,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0149/LH82,8.047443117,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,INH1,Z022E0160/LH185,10.25516891,1,Soybean,-87.00056,40.47666,6.1,2.9,86,14
2015,KSH1,2369/PHZ51,3.4705106920000004,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,740/PB80,7.190903466,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,740/PHB47,5.581811217,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B103/PHB47,5.469243807,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B103/PHZ51,5.987763435,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B104/LH82,5.257028642,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B104/PHZ51,2.154052105,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B106/LH82,7.884572257,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B106/PHZ51,3.211135317,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B109/LH82,7.388841141,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B109/PHZ51,5.390708942,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B111/LH82,6.846365837,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B111/PHZ51,5.672965281,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B118/PHB47,1.803175985,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B119/LH82,5.332853615,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B119/PHZ51,3.331468388,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B14A/C103,3.942182123,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B14A/H95,6.496090634,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B14A/OH43,5.6517108295,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B37/C103,5.1793489245,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B37/H95,5.913798986,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B37/MO17,8.450350322,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B37/OH43,8.127740283,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B37/PHZ51,3.737513054,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B68/LH82,6.103890106,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B68/PHZ51,4.503389773,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73/MO17,4.973824706,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73/PHG35,6.1937932280000005,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73/PHM49,7.1559724425,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73/PHN82,6.354349995,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73/PHZ51,5.912186917,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73/TX205,7.037641454999999,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_NC230-059-1-1-1-1/LH185,4.145753368,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_NC230-129-1-1-1-1/LH185,4.619250655,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-1/PHZ51,4.26842076,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-10/LH82,1.977701118,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-11/PHZ51,6.516134592,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-12/LH82,1.963631636,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-13/PHZ51,4.988974679,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-15/LH82,2.214513319,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-16/PHZ51,7.032776361,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-17/LH82,4.597484849,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-18/PHZ51,4.225894523,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-2/PHZ51,4.890020287,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-20/LH82,7.303129975,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-21/PHZ51,4.379231651,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-22/LH82,4.307376179,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-23/PHZ51,5.234211236,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-24/LH82,2.446547097,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-25/PHZ51,8.149321188,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-3/LH82,1.783397819,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-4/PHZ51,3.505513944,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-5/PHZ51,6.126672844,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-6/LH82,6.387741178,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-7/PHZ51,6.743239718,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B73_PHG39-8/LH82,4.950608618,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B97/LH195,4.531511402,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B97/LH82,3.000815343,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,B97/PHB47,7.138109686,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_002/LH82,2.08313845,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_002/PHZ51,8.249668087,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_008/LH82,4.468363407,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_008/PHZ51,5.606980278,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_010/PHZ51,2.927145572,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_012/PHZ51,4.188845851,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_019/LH82,2.960952775,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_019/PHZ51,7.113553098,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_020/PHZ51,3.069377344,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_021/LH82,4.451872935,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_028/LH82,1.949648825,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_028/PHZ51,2.009532237,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_029/PHZ51,8.477397237,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_031/LH82,2.511139597,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_032/LH82,4.071216894,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_032/PHZ51,4.164797726,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_038/PHZ51,2.184161374,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_044/LH82,6.383188099,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_044/PHZ51,5.859086902,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_048/LH82,3.63853555,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_048/PHZ51,6.514903868,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_052/LH82,2.526353127,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,BSSSC0_052/PHZ51,4.825803359,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CG60/LH162,1.859182346,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CGR01/LH198,2.916063327,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML103/LH195,9.618094197,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML103/LH82,4.804130001,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML228/PHB47,4.372806492,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML228/PHZ51,6.042862645,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML247/LH195,6.924351791,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML247/LH82,5.246709096,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML322/PHB47,5.408955933,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML322/PHZ51,2.496596318,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML333/LH82,7.709983565,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML69/LH195,6.866889371,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,CML69/LH82,5.143074506,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,DK4676A/PHZ51,1.81793883,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,DKFBHJ/LH82,4.719580216,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,DKFBHJ/PHZ51,5.592107651,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,F42/MO17,3.74374465,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,F42/OH43,6.225046546,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMN-0097/PHB47,5.512024276,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMN-0145/PHB47,8.636177264,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMN-0155/PHB47,7.190903466,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMN-0156/PHB47,6.402509802,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMN-0178/PHB47,4.129147335,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMN-0192/PHB47,7.148856811,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0113/PHZ51,2.826925793,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0115/PHZ51,2.612185633,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0142/PHZ51,1.910502731,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0146/LH82,4.765931503,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0146/PHZ51,7.814889317,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0150/LH82,4.433891732,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0150/PHZ51,5.040451071,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0162/LH82,5.479037553,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0162/PHZ51,7.773911595,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0163/LH82,8.154290285,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0163/PHZ51,6.920093388,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0182/LH82,1.58377874,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0182/PHZ51,5.16855558,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0219/LH82,1.651225583,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GEMS-0219/PHZ51,5.805680651,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GT601/PHB47,4.103712486,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GT601/PHZ51,2.852262417,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GT602/PHZ51,2.934032973,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GT603/PHB47,7.567514894,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,GT603/PHZ51,5.045945969,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,H114/LH82,5.038053192,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,H114/PHZ51,2.518541242,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,H95/PHB47,5.042970288,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,KY21/LH195,8.613954992,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,KY21/PHB47,4.459135908,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH132/LH51,6.0209755,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH132/PHZ51,4.945148388,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH145/LH82,4.483374707,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH145/PHZ51,6.081378935,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH146HT/LH82,2.535153054,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH146HT/PHZ51,1.748429234,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH149/LH82,4.077133588,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH149/PHZ51,4.441732508,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH162/PHB47,2.683919767,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH195/LH198,2.9778188190000003,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH195/LH38,2.891841862,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH195/LH82,3.4484906525,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH195/MO17,5.657838421,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH195/PHZ51,5.00327528225,4,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH198/PHZ51,4.481063498999999,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH212HT/LH195,5.1925603695,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH216/LH195,5.688889507,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH38/PHB47,3.666703404,1,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH74/PHG35,2.9383780455,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
2015,KSH1,LH74/PHM49,4.124111789500001,2,Sorghum,-96.605189,39.215864,6.5,2.1,145,11
